BV_NUM,STATE,ZIP,OBAL,ORATE,PBAL,RATE,P_I,ACLAS,PURP,PROP_MM,,SECTION2,NOTE_DT,ODATE,FPDATE,MDATE,PDATE,NPDATE,ASOFDT,BV_NUM,OCCLAS,FICO,FICO_DT,OAPPR,OSLSPRI,OLTV,CLTV,BPOUSED,BPO,MONTHDEL,TDEL30,TDEL60,TDEL90,PAYHIST,LOAN_TY,MIFLAG,MI_PERCT,,,MIGROUP,PREPAY,BV_NUM,PAYFREQ,INTCOLCD,IO_FLAG,IO_TERM,REMAININGIO1,OTERM,OATERM,REMTERM1,AGE1,RETAINED,SVC_FEE,DOC_TYPE,ADJTYPE,INDEXGR,,BALLOON,RADJPER,PADJPER,,FRCDT,,FPCDT,BV_NUM,MTR_PMT1,LOCKOUT,PRODUCT,FPCAP,PCAP,MARGIN,MINRATE,MAXRATE,CONV,NEG_AM,NEGAMPCT,NEGAMPCTCUR,PAYMENTCAP,RECAST,GROUP,REPGR,Junior Lien Amount,SSECONDSP,Combined LTV
333767,TX,78411,76886.00,7.375,72598.19,7.375,531.04,F,P,Single Family,,A/ALT A,10/22/2001,10/22/2001,12/1/2001,11/1/2031,10/1/2006,11/1/2006,10/20/2006,333767,O,644,9/29/2006,78000.00,77500.00,99.210,93.680,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,333767,0,0,0,0,0,360,360,300,60,0.000,0.500,ALT,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,333767,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP A/ALT A FIXED WAM greater than or equal to 275 WAC less than or equal to 9.5,0.0000,N,99.21
317088,FL,32909,91000.00,9.125,90726.96,9.125,935.34,A,E,Single Family,,SUBPRIME,12/15/2005,12/20/2005,2/1/2006,1/1/2036,9/1/2006,10/1/2006,10/1/2006,317088,O,572,11/1/2006,155000.00,0.00,58.710,58.530,0,157000.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,Y,317088,0,0,0,0,0,360,360,350,10,2.865,0.500,STA,ARM,PRIME,,FULLY AMORTIZING,12,12,,1/1/2007,,2/1/2007,317088,3,12,12/12,1.000,0.000,1.385,8.635,0.000,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM PRIME,0.0000,N,58.71
331179,FL,34117,280000.00,11.490,279636.09,11.490,2770.68,A,E,Single Family,,SUBPRIME,6/26/2006,6/30/2006,8/1/2006,7/1/2036,9/1/2006,10/1/2006,11/7/2006,331179,O,555,8/17/2006,483000.00,0.00,57.970,57.900,0,475000.00,1,1,0,0,100000000000,UCONV,N,0.000,,,,Y,331179,0,0,0,0,0,360,360,356,4,0.000,0.500,STA,ARM,6 MO LIBOR,,FULLY AMORTIZING,6,6,,7/1/2008,,8/1/2008,331179,21,24,24/6,2.000,1.000,6.000,6.000,17.490,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM LIBOR LONG RESET,0.0000,N,57.97
333349,TX,77087,58000.00,10.000,54907.37,6.000,571.56,F,P,Single Family,,SUBPRIME,2/22/2005,2/22/2005,2/23/2005,1/23/2025,10/23/2006,11/23/2006,10/26/2006,333349,O,0,10/5/2006,0.00,58000.00,100.000,94.670,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,333349,0,0,0,0,0,240,240,218,22,0.000,0.500,STA,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,333349,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM greater than or equal to 180 WAC less than or equal to 9.5,0.0000,N,100.00
257107,PA,19426,65000.00,8.750,34715.30,7.625,448.13,A,P,Single Family,,SUBPRIME,9/27/1985,9/27/1985,11/1/1985,10/1/2015,10/1/2006,11/1/2006,11/7/2006,257107,O,574,11/6/2006,105000.00,105000.00,61.900,33.060,0,0.00,0,5,0,0,011110100000,UCONV,N,0.000,,,,N,257107,0,0,0,0,0,360,360,107,253,0.000,0.750,FD,ARM,1 YR CMT,,FULLY AMORTIZING,12,12,,10/1/1986,,11/1/1986,257107,12,12,12/12,2.000,2.000,2.500,2.500,14.750,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM CMT SHORT RESET,0.0000,N,61.90
257692,SC,29483,53600.00,9.250,13675.25,9.250,686.26,F,E,Single Family,,SUBPRIME,6/30/1995,6/30/1995,8/1/1995,7/1/2010,10/1/2006,11/1/2006,11/7/2006,257692,O,488,11/8/2006,67000.00,0.00,80.000,20.410,0,0.00,0,3,0,0,011100000000,UCONV,N,0.000,,,,N,257692,0,0,0,0,0,180,180,44,136,0.000,0.750,FD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,257692,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM less than 180 WAC less than or equal to 9.5,0.0000,N,80.00
301660,LA,70555,24500.00,9.950,11062.42,9.000,208.49,A,E,Single Family,,SUBPRIME,7/7/1987,7/7/1987,9/1/1987,8/1/2017,11/1/2006,12/1/2006,11/7/2006,301660,O,615,11/1/2006,17500.00,0.00,140.000,63.210,0,25000.00,0,8,7,6,000012345678,UCONV,N,0.000,,,,N,301660,0,0,0,0,0,360,360,129,231,0.000,0.500,FD,ARM,COFI,,FULLY AMORTIZING,12,12,,8/1/1987,,9/1/1987,301660,10,12,12/12,2.000,2.000,0.000,9.000,14.950,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM OTHER,0.0000,N,140.00
320254,OR,97266,54750.00,9.650,48686.52,10.250,487.83,A,R,Single Family,,SUBPRIME,6/21/1995,6/21/1995,9/1/1995,8/1/2025,9/1/2006,10/1/2006,11/7/2006,320254,O,546,9/27/2006,73000.00,0.00,75.000,66.690,0,0.00,1,12,7,2,111212232321,UCONV,N,0.000,,,,N,320254,0,0,0,0,0,360,360,225,135,0.000,0.500,LTD,ARM,6 MO LIBOR,,FULLY AMORTIZING,6,6,,2/1/1996,,3/1/1996,320254,4,6,6/6,1.500,1.500,4.750,9.650,16.650,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM LIBOR SHORT RESET,0.0000,N,75.00
327539,IL,60651,67200.00,10.500,63448.75,10.500,614.71,F,R,Single Family,,A/ALT A,2/9/1999,2/9/1999,4/1/1999,3/1/2029,11/1/2006,12/1/2006,11/7/2006,327539,O,691,11/8/2006,84000.00,0.00,80.000,75.530,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,Y,327539,0,0,0,0,0,360,360,268,92,0.000,0.500,STA,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,327539,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP A/ALT A FIXED WAM greater than or equal to 180 WAC greater than 9.5,0.0000,N,80.00
257851,NC,27525,40000.00,6.990,26348.55,6.990,464.23,F,E,Single Family,,A/ALT A,8/31/2002,8/31/2002,10/1/2002,9/1/2012,11/1/2006,12/1/2006,11/7/2006,257851,O,811,11/8/2006,83000.00,0.00,48.190,31.750,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,257851,0,0,0,0,0,120,120,70,50,0.000,0.375,ALT,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,257851,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP A/ALT A FIXED WAM less than 180 WAC less than or equal to 9.5,0.0000,N,48.19
326077,NY,11547,250000.00,8.750,85552.84,7.625,1038.44,A,R,Single Family,,A/ALT A,1/28/1988,1/28/1988,3/1/1988,2/1/2018,9/1/2006,10/1/2006,10/1/2006,326077,O,805,11/8/2006,458000.00,458000.00,54.590,18.680,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,326077,0,0,0,0,0,360,360,135,225,0.000,0.375,LTD,ARM,1 YR CMT,,FULLY AMORTIZING,12,12,,4/1/1989,,5/1/1989,326077,6,14,14/12,2.000,2.000,2.875,2.875,13.875,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP A/ALT A ARM CMT SHORT RESET,0.0000,N,54.59
330391,MO,64064,75000.00,12.250,74917.58,12.250,785.92,A,R,Single Family,,SUBPRIME,6/19/2006,6/23/2006,8/1/2006,7/1/2036,9/1/2006,10/1/2006,11/7/2006,330391,O,552,11/8/2006,215000.00,0.00,34.880,34.850,1,215000.00,1,2,0,0,110000000000,UCONV,N,0.000,,,,Y,330391,0,0,0,0,0,360,360,356,4,0.000,0.500,FD,ARM,6 MO LIBOR,,FULLY AMORTIZING,6,6,,7/1/2009,,8/1/2009,330391,33,36,36/6,2.000,1.000,6.000,6.000,18.250,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM LIBOR LONG RESET,0.0000,N,34.88
333561,MO,64141,105000.00,6.375,88527.68,6.375,907.47,F,R,Single Family,,SUBPRIME,4/8/2003,4/8/2003,6/1/2003,5/1/2018,8/1/2006,9/1/2006,10/20/2006,333561,I,553,9/29/2006,143000.00,0.00,73.430,61.910,0,120000.00,1,3,0,0,100001010000,UCONV,N,0.000,,,,N,333561,0,0,0,0,0,180,180,138,42,0.000,0.500,ALT,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,333561,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM less than 180 WAC less than or equal to 9.5,0.0000,N,73.43
221383,MD,21014,95000.00,7.000,48643.57,7.250,529.30,A,P,Single Family,,A/ALT A,5/23/1988,5/23/1988,6/1/1988,5/1/2018,9/1/2006,10/1/2006,10/1/2006,221383,O,795,11/1/2006,360000.00,0.00,26.390,13.510,1,360000.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,221383,0,0,0,0,0,360,360,138,222,0.000,0.250,FD,ARM,1 YR CMT,,FULLY AMORTIZING,12,12,,5/1/1989,,6/1/1989,221383,7,12,12/12,2.000,2.000,2.500,2.500,13.250,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP A/ALT A ARM CMT SHORT RESET,0.0000,N,26.39
259100,TX,78520,42750.00,13.000,19565.80,6.125,302.40,A,P,Single Family,,SUBPRIME,5/17/1983,5/17/1983,7/1/1983,6/1/2013,9/1/2006,10/1/2006,10/1/2006,259100,O,597,11/8/2006,45000.00,0.00,95.000,43.480,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,259100,0,0,0,0,0,360,360,79,281,0.000,0.375,FD,ARM,COFI,,FULLY AMORTIZING,36,36,,6/1/1986,,7/1/1986,259100,8,36,36/36,1.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM OTHER,0.0000,N,95.00
262785,CA,95014,400000.00,6.750,238798.41,8.000,1846.98,A,E,Single Family,,SUBPRIME,8/13/2001,8/13/2001,10/1/2001,9/1/2031,9/1/2006,10/1/2006,10/1/2006,262785,O,603,11/8/2006,625000.00,0.00,64.000,38.210,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,262785,0,0,0,0,0,360,360,298,62,0.000,0.280,FD,ARM,1 YR CMT,,FULLY AMORTIZING,12,12,,9/1/2006,,10/1/2006,262785,11,60,60/12,2.000,2.000,2.750,2.750,11.750,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM CMT SHORT RESET,0.0000,N,64.00
264355,CA,93436,235000.00,7.750,103504.42,6.375,1039.93,A,P,Single Family,,A/ALT A,8/10/1988,8/10/1988,10/1/1988,9/1/2018,11/1/2006,12/1/2006,11/7/2006,264355,O,826,11/6/2006,310000.00,335000.00,75.810,33.390,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,264355,0,0,0,0,0,360,360,142,218,0.000,0.375,FD,ARM,COFI,,FULLY AMORTIZING,6,6,,4/1/1989,,5/1/1989,264355,6,7,7/6,1.000,1.000,2.250,2.250,12.750,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP A/ALT A ARM OTHER,0.0000,N,75.81
333881,NM,87701,44500.00,7.000,39540.02,7.000,345.01,F,R,Single Family,,SUBPRIME,8/2/2002,8/2/2002,10/1/2002,9/1/2022,10/1/2006,11/1/2006,10/20/2006,333881,O,533,9/29/2006,58000.00,0.00,76.720,68.170,0,0.00,0,2,0,0,000010000001,UCONV,N,0.000,,,,N,333881,0,0,0,0,0,240,240,190,50,0.000,0.500,ALT,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,333881,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM greater than or equal to 180 WAC less than or equal to 9.5,0.0000,N,76.72
254120,TN,38317,12000.00,8.750,8955.36,8.750,137.00,F,P,Single Family,,SUBPRIME,7/5/2002,7/5/2002,8/5/2002,4/5/2014,10/5/2006,11/5/2006,11/7/2006,254120,O,590,11/8/2006,0.00,14000.00,85.710,63.970,1,14000.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,254120,0,0,0,0,0,141,141,89,52,0.000,0.750,STA,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,254120,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM less than 180 WAC less than or equal to 9.5,0.0000,N,85.71
330145,AZ,85231,64000.00,7.125,64000.00,7.125,380.00,A,R,Single Family,,A/ALT A,5/25/2006,5/25/2006,7/1/2006,6/1/2036,10/1/2006,11/1/2006,11/7/2006,330145,I,680,11/8/2006,80000.00,0.00,80.000,80.000,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,Y,330145,0,0,1,120,115,360,240,355,5,0.000,0.500,ALT,ARM,1 YR LIBOR,,FULLY AMORTIZING,12,12,,6/1/2013,,7/1/2013,330145,80,84,84/12,5.000,2.000,2.250,2.250,12.125,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP A/ALT A 120-IO_MONTHS-ARM LIBOR LONG RESET LONG ARM,0.0000,N,80.00
254164,TX,76305,25900.00,11.250,15647.64,11.250,400.00,F,P,Single Family,,SUBPRIME,7/15/2002,7/15/2002,8/15/2002,12/15/2010,10/15/2006,11/15/2006,11/7/2006,254164,O,568,10/26/2006,0.00,29900.00,86.620,52.330,0,25000.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,254164,0,0,0,0,0,101,101,49,52,0.000,0.375,STA,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,254164,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM less than 180 WAC greater than 9.5,0.0000,N,86.62
215993,TX,77375,58400.00,10.990,56465.69,12.750,628.98,A,E,PUD,,SUBPRIME,1/31/2001,1/31/2001,3/1/2001,2/1/2031,10/1/2006,11/1/2006,11/7/2006,215993,I,570,11/6/2006,73000.00,0.00,80.000,77.350,0,80000.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,Y,215993,0,0,0,0,0,360,360,291,69,0.000,0.750,STA,ARM,6 MO LIBOR,,FULLY AMORTIZING,6,6,,2/1/2004,,3/1/2004,215993,4,35,35/6,3.000,1.000,7.150,10.990,16.990,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM LIBOR SHORT RESET,0.0000,N,80.00
264329,TX,79763,36900.00,9.000,32358.52,9.000,374.26,F,P,Single Family,,SUBPRIME,6/13/2003,6/13/2003,7/13/2003,6/13/2018,10/13/2006,11/13/2006,11/7/2006,264329,O,614,11/6/2006,0.00,39900.00,92.480,81.100,0,40000.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,264329,0,0,0,0,0,180,180,139,41,0.000,0.375,STA,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,264329,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM less than 180 WAC less than or equal to 9.5,0.0000,N,92.48
144175412,FL,33463,52650.00,10.750,17333.18,10.750,491.76,F,P,Single Family,,SUBPRIME,10/23/1980,10/23/1980,12/1/1980,11/1/2010,10/1/2006,11/1/2006,11/7/2006,144175412,O,586,11/1/2006,59000.00,585000.00,89.240,29.380,0,74000.00,0,6,0,0,001010111010,UCONV,N,0.000,,,,N,144175412,0,0,0,0,0,360,360,48,312,0.000,0.500,LTD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,144175412,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM less than 180 WAC greater than 9.5,0.0000,N,89.24
331653,NY,10019,432000.00,1.000,437237.55,8.375,1389.48,A,P,Condo,,A/ALT A,5/31/2006,5/31/2006,7/1/2006,6/1/2036,10/1/2006,11/1/2006,11/7/2006,331653,O,777,9/6/2006,675000.00,540000.00,80.000,80.970,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,331653,0,0,0,0,0,360,360,355,5,0.000,0.500,STA,ARM,1 YR CMT,,FULLY AMORTIZING,1,12,,7/1/2006,,7/1/2007,331653,8,1,1/1,1.000,0.000,3.700,3.700,9.950,0,Y,1.100,1.087,7.500,60,2,2-STRUCTURE GROUP A/ALT A 331653 -1 YR CMT,0.0000,N,80.00
333723,CO,80020,476000.00,4.750,475962.60,4.750,1884.02,A,R,PUD,,A/ALT A,12/14/2004,12/14/2004,2/1/2005,1/1/2035,10/1/2006,11/1/2006,10/20/2006,333723,O,695,9/29/2006,595000.00,0.00,80.000,79.990,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,333723,0,0,0,0,0,360,360,338,22,0.000,0.500,LTD,ARM,1 YR LIBOR,,FULLY AMORTIZING,12,12,,1/1/2010,,2/1/2010,333723,39,60,60/12,5.000,2.000,2.250,2.250,9.750,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP A/ALT A ARM LIBOR LONG RESET,0.0000,N,80.00
260698,TX,77833,44800.00,13.500,8364.58,7.500,362.45,A,P,Single Family,,SUBPRIME,11/16/1983,11/16/1983,1/1/1984,12/1/2008,9/1/2006,10/1/2006,10/1/2006,260698,O,585,10/24/2006,49899.76,0.00,89.780,16.760,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,260698,0,0,0,0,0,300,300,25,275,0.000,0.375,FD,ARM,COFI,,FULLY AMORTIZING,12,12,,3/1/1985,,4/1/2004,260698,5,15,15/12,2.000,2.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM OTHER,0.0000,N,89.78
261062,CA,92610,192000.00,4.875,180369.23,4.875,1016.08,A,R,Condo,,A/ALT A,1/27/2003,1/27/2003,2/1/2003,1/1/2033,10/1/2006,11/1/2006,11/7/2006,261062,I,775,11/6/2006,240000.00,0.00,80.000,75.150,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,261062,0,0,0,0,0,360,360,314,46,0.000,0.375,LTD,ARM,1 YR CMT,,FULLY AMORTIZING,12,12,,1/1/2008,,2/1/2008,261062,15,60,60/12,2.000,2.000,2.750,2.750,9.875,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP A/ALT A ARM CMT LONG RESET,0.0000,N,80.00
331076,NJ,07039,250000.00,11.500,249758.00,11.500,2475.73,A,E,Single Family,,SUBPRIME,7/21/2006,7/26/2006,9/1/2006,8/1/2036,10/1/2006,11/1/2006,10/5/2006,331076,O,603,11/7/2006,460000.00,0.00,54.350,54.300,0,625000.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,331076,0,0,0,0,0,360,360,357,3,0.000,0.500,STA,ARM,6 MO LIBOR,,FULLY AMORTIZING,6,6,,8/1/2008,,9/1/2008,331076,22,24,24/6,2.000,2.000,6.500,11.500,17.500,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM LIBOR LONG RESET,0.0000,N,54.35
330810,CA,94552,950000.00,7.500,943733.19,10.750,8510.42,B,P,Single Family,,SUBPRIME,8/30/2005,8/30/2005,6/1/2006,10/1/2007,10/1/2006,11/1/2006,11/7/2006,330810,O,582,8/24/2006,3100000.00,3100000.00,30.650,30.440,0,2400000.00,0,1,0,0,000100000000,UCONV,N,0.000,,,,N,330810,0,0,1,17,11,17,0,11,6,0.000,0.500,NIN,ARM,PRIME,,BALLOON,6,6,,7/1/2006,,8/1/2006,330810,2,2,2/6,6.000,2.000,4.250,4.250,13.500,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME 17-IO_MONTHS-ARM BALLOON,1500000.0000,Y,79.03
259750,OR,97034,1000000.00,7.250,171486.24,7.250,9128.63,F,P,Single Family,,A/ALT A,5/28/1993,7/1/1993,8/1/1993,7/1/2008,9/1/2006,10/1/2006,10/1/2006,259750,O,800,11/8/2006,2880000.00,3200000.00,34.720,5.950,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,259750,0,0,0,0,0,180,180,20,160,0.000,0.250,FD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,259750,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP A/ALT A FIXED WAM less than 180 WAC less than or equal to 9.5,0.0000,N,34.72
327565,MI,48219,35700.00,12.250,22869.43,12.250,374.10,F,E,Single Family,,SUBPRIME,1/22/1999,1/22/1999,3/1/1999,2/1/2029,12/1/2006,1/1/2007,11/7/2006,327565,O,587,11/8/2006,42000.00,0.00,85.000,54.450,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,Y,327565,0,0,0,0,0,360,360,267,93,0.000,0.500,FD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,327565,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM greater than or equal to 180 WAC greater than 9.5,0.0000,N,85.00
200019147,AL,35601,24950.00,8.000,22279.93,8.500,213.72,A,P,Single Family,,SUBPRIME,8/27/2002,8/27/2002,10/1/2002,9/1/2022,9/1/2006,10/1/2006,11/7/2006,200019147,I,649,11/8/2006,31500.00,22000.00,113.410,101.270,0,0.00,1,1,0,0,100000000000,UCONV,N,0.000,,,,N,200019147,0,0,0,0,0,240,240,190,50,0.000,0.750,ALT,ARM,1 YR CMT,,FULLY AMORTIZING,12,12,,9/1/2005,,10/1/2005,200019147,11,36,36/12,2.000,2.000,3.250,3.250,14.000,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM CMT SHORT RESET,0.0000,N,113.41
259232,TX,78520,58000.00,13.500,31850.49,6.875,435.68,A,P,Single Family,,A/ALT A,10/1/1984,10/1/1984,11/1/1984,10/1/2014,9/1/2006,10/1/2006,10/1/2006,259232,O,693,11/8/2006,85000.00,0.00,68.240,37.470,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,259232,0,0,0,0,0,360,360,95,265,0.000,0.375,FD,ARM,COFI,,FULLY AMORTIZING,36,36,,10/1/1987,,11/1/1987,259232,24,36,36/36,2.000,2.000,1.260,1.260,18.500,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP A/ALT A ARM OTHER,0.0000,N,68.24
261622,MO,63122,247000.00,7.625,226219.43,8.000,1799.68,A,P,Single Family,,A/ALT A,8/9/1999,8/9/1999,10/1/1999,9/1/2029,9/1/2006,10/1/2006,10/1/2006,261622,O,798,11/8/2006,260000.00,0.00,95.000,87.010,0,0.00,0,0,0,0,000000000000,ICONV,Y,25.000,UGIC,,,N,261622,0,0,0,0,0,360,360,274,86,0.000,0.405,FD,ARM,1 YR CMT,,FULLY AMORTIZING,12,12,,9/1/2006,,10/1/2006,261622,11,84,84/12,5.000,5.000,2.750,2.750,12.625,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP A/ALT A ARM CMT SHORT RESET,0.0000,N,95.00
326033,MD,20882,372800.00,4.750,284820.48,7.250,2483.44,A,R,Single Family,,SUBPRIME,2/23/1993,2/23/1993,4/1/1993,3/1/2023,8/1/2006,9/1/2006,10/1/2006,326033,O,652,11/8/2006,492000.00,466000.00,80.000,61.120,0,0.00,1,12,3,0,111212112111,UCONV,N,0.000,,,,N,326033,0,0,0,0,0,360,360,196,164,0.000,0.375,LTD,ARM,1 YR CMT,,FULLY AMORTIZING,12,12,,3/1/1994,,4/1/1994,326033,5,12,12/12,2.000,2.000,2.875,2.875,10.750,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM CMT SHORT RESET,0.0000,N,80.00
333305,AZ,86401,68578.43,5.875,67786.94,5.875,413.17,F,P,Single Family,,A/ALT A,12/1/2005,12/1/2005,1/6/2006,7/6/2034,10/6/2006,11/6/2006,10/18/2006,333305,O,665,9/24/2006,0.00,68578.43,100.000,98.850,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,333305,0,0,0,0,0,343,343,332,11,0.000,0.500,LTD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,333305,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP A/ALT A FIXED WAM greater than or equal to 324 WAC less than or equal to 9.5,0.0000,N,100.00
333664,NM,87105,170800.00,6.375,164269.70,6.375,1065.57,F,E,Single Family,,INSURED,12/26/2002,12/26/2002,12/1/2003,11/1/2033,10/1/2006,11/1/2006,10/20/2006,333664,O,623,9/29/2006,180000.00,0.00,94.890,91.260,0,0.00,0,0,0,0,000000000000,ICONV,Y,30.000,RADIAN,GUARANTY,,N,333664,0,0,0,0,0,360,360,324,36,0.000,0.500,ALT,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,333664,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP INSURED FIXED WAM greater than or equal to 324 WAC less than or equal to 9.5,0.0000,N,94.89
106450,TX,77056,39850.00,9.875,5565.06,9.875,346.05,F,P,Condo,,INSURED,11/22/1978,11/22/1978,1/1/1979,12/1/2008,10/1/2006,11/1/2006,11/7/2006,106450,O,606,11/8/2006,45000.00,41950.00,94.990,13.270,0,0.00,0,1,0,0,010000000000,ICONV,Y,22.000,MGIC,,,N,106450,0,0,0,0,0,360,360,25,335,0.000,1.000,FD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,106450,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP INSURED FIXED WAM less than 180 WAC greater than 9.5,0.0000,N,94.99
