STATE,ZIPCODE,ORIGBAL,CURBAL,ASOFDATE,ORIGDATE,FPDATE,MTDATE,ORIGTERM,STDRTM,SEASON,RATE,SFEE,PMI_COST,LOANTYPE,BALLOON,RATETYPE,ARMTYPE,LIENPOS,Original LTV,Current LTV,Combined LTV,PMI_FLAG,PMICODE,PMI_PCT,FICO,LOANPURP,OWNOCC,LIMDOC,PROPTYPE,PRPAYPEN,Hard_Prepayment_(months),Soft_Prepayment_(months),DTI,IOFLAG,IOTERM
IL,60430,"164,900.00","159,676.25",20070601,20041105,20050101,20341201,360,330,30,6.08,0.5,0,C,N,F,F,1,97,93.93,97,Y,12,35,679,P,P,S,SF,0,0,0,25,N,0
IL,60474,"60,000.00","58,682.76",20070601,20050811,20051001,20350901,360,339,21,6.125,0.5,0,C,N,F,F,1,52.17,51.03,52.17,N,,0,686,P,P,N,SF,0,0,0,0,N,0
IL,61240,"151,200.00","149,045.92",20070601,20060221,20060401,20360301,360,345,15,6.5,0.5,0,C,N,F,F,1,80,78.86,80,N,,0,660,P,P,S,SF,0,0,0,36,N,0
IL,60435,"87,496.70","86,502.56",20070601,20060316,20060501,20360401,360,346,14,7.25,0.5,0,C,N,F,F,1,70,69.2,70,N,,0,655,P,I,SS,SF,0,0,0,39,N,0
IL,60621,"240,300.00","238,148.61",20070601,20060501,20060701,20360601,360,348,12,7.875,0.5,0,C,N,F,F,1,90,89.19,90,Y,12,25,673,P,I,S,2-4F,0,0,0,44,N,0
IL,62918,"44,000.00","43,599.81",20070601,20060428,20060601,20360501,360,347,13,8,0.5,0,C,N,F,F,1,75.86,75.17,75.86,N,,0,659,P,I,N,SF,0,0,0,0,N,0
IL,60586,"246,400.00","244,072.30",20070601,20060609,20060801,20360701,360,349,11,6.91,0.5,0,C,N,F,F,1,80,79.24,80,N,,0,694,P,P,SS,PUD,0,0,0,34,N,0
IL,62243,"188,500.00","186,764.25",20070601,20060619,20060801,20360701,360,349,11,7.25,0.5,0,C,N,F,F,1,78.54,77.82,78.54,N,,0,632,C,P,SS,SF,0,0,0,36,N,0
IL,60544,"172,000.00","168,943.75",20070601,20050921,20051101,20351001,360,340,20,6.87,0.25,0,C,N,F,F,1,80,78.58,80,N,,0,659,P,P,F,2-4F,0,0,0,44,N,0
IL,60409,"164,000.00","155,081.26",20070601,20021201,20030101,20321201,360,306,54,6.6,0.25,0,C,N,F,F,1,58.57,55.39,58.57,N,,0,659,C,P,F,2-4F,0,0,0,28,N,0
IL,62946,"56,800.00","55,245.75",20070601,20031224,20040201,20340101,360,319,41,8.45,0.25,0,C,N,F,F,1,80,77.81,80,N,,0,669,R,P,F,SF,0,0,0,40,N,0
IL,60827,"50,000.00","50,000.00",20070601,20070502,20070701,20370601,360,360,0,7.375,0.25,0,C,N,F,F,1,51.02,51.02,51.02,N,,0,701,C,I,F,SF,0,0,0,45,N,0
IL,60624,"209,000.00","208,587.07",20070601,20070227,20070401,20370301,360,357,3,8.125,0.25,0,C,N,F,F,1,95,94.81,95,Y,13,30,714,P,P,N,SF,0,0,0,0,N,0
IL,61604,"115,120.00","114,806.09",20070601,20070226,20070401,20370301,360,357,3,6.5,0.25,0,C,N,F,F,1,80,79.78,100,N,,0,759,P,P,SS,SF,0,0,0,27.906,N,0
IL,60615,"144,000.00","144,000.00",20070601,20070124,20070301,20370201,360,356,4,7.75,0.25,0,C,N,F,F,1,89.44,89.44,89.44,Y,12,25,685,C,P,SS,C,0,0,0,37.502,Y,120
IL,62615,"232,000.00","232,000.00",20070601,20070223,20070401,20370301,360,357,3,6.875,0.25,0,C,N,F,F,1,86.57,86.57,86.57,Y,11,25,752,R,P,S,SF,0,0,0,0,Y,120
IL,61701,"89,100.00","88,905.29",20070601,20070223,20070401,20370301,360,357,3,7.625,0.25,0.82,C,N,F,F,1,90,89.8,90,Y,6,25,737,P,P,S,SF,0,0,0,0,N,0
IL,60187,"340,000.00","339,480.97",20070601,20070227,20070501,20370401,360,358,2,7.375,0.25,0,C,N,F,F,1,80,79.88,80,N,,0,682,C,P,S,SF,0,0,0,0,N,0
IL,60636,"166,000.00","166,000.00",20070601,20070216,20070401,20370301,360,357,3,6.875,0.25,0,C,N,F,F,1,94.86,94.86,94.86,Y,13,30,749,C,P,F,2-4F,0,0,0,48.929,Y,120
IL,60639,"260,800.00","260,053.72",20070601,20070223,20070401,20370301,360,357,3,6.25,0.25,0,C,N,F,F,1,80,79.77,80,N,,0,743,C,P,N,SF,0,0,0,0,N,0
IL,60050,"292,000.00","292,000.00",20070601,20070302,20070501,20370401,360,358,2,6.875,0.25,0,C,N,F,F,1,79.99,79.99,99.99,N,,0,685,P,P,L,PUD,0,0,0,42.063,Y,120
IL,62703,"26,000.00","25,965.87",20070601,20070309,20070501,20370401,360,358,2,8.125,0.25,0,C,N,F,F,1,94.82,94.7,94.82,Y,12,30,728,P,P,S,C,0,0,0,0,N,0
IL,60031,"320,150.00","319,338.46",20070601,20070227,20070401,20370301,360,357,3,6.875,0.25,0,C,N,F,F,1,95,94.76,95,Y,12,30,778,P,P,SS,PUD,0,0,0,48.186,N,0
IL,60411,"58,500.00","58,410.69",20070601,20070321,20070501,20370401,360,358,2,7.375,0.25,0,C,N,F,F,1,90,89.86,90,Y,11,25,699,P,P,N,SF,0,0,0,0,N,0
IL,60085,"137,600.00","137,384.65",20070601,20070315,20070501,20370401,360,358,2,7.25,0.25,0,C,N,F,F,1,80,79.87,100,N,,0,755,C,P,L,SF,0,0,0,38.289,N,0
IL,60083,"204,250.00","203,897.29",20070601,20070316,20070501,20370401,360,358,2,6.75,0.25,0,C,N,F,F,1,95,94.84,95,Y,11,30,652,P,P,S,SF,0,0,0,0,N,0
IL,60616,"207,200.00","207,200.00",20070601,20070313,20070501,20370401,360,358,2,6.5,0.25,0,C,N,F,F,1,80,80,100,N,,0,768,P,P,L,C,0,0,0,32.309,Y,120
IL,61704,"338,500.00","337,886.30",20070601,20070319,20070501,20370401,360,358,2,6.5,0.25,0,C,N,F,F,1,77.82,77.68,77.82,N,,0,706,P,P,S,SF,0,0,0,0,N,0
IL,60188,"224,000.00","223,666.46",20070601,20070321,20070501,20370401,360,358,2,7.5,0.25,0,C,N,F,F,1,72.26,72.15,72.26,N,,0,660,P,P,N,SF,0,0,0,0,N,0
IL,60636,"161,500.00","161,259.53",20070601,20070321,20070501,20370401,360,358,2,7.5,0.25,0,C,N,F,F,1,95,94.86,95,Y,11,30,727,P,P,N,SF,0,0,0,0,N,0
IL,62501,"47,250.00","47,184.52",20070601,20070321,20070501,20370401,360,358,2,7.875,0.25,0,C,N,F,F,1,90,89.88,90,Y,11,25,792,P,I,S,SF,0,0,0,45.247,N,0
IL,60440,"140,800.00","140,800.00",20070601,20070427,20070601,20370501,360,359,1,6.25,0.25,0,C,N,F,F,1,74.99,74.99,99.97,N,,0,717,P,P,NR,SF,0,0,0,0,Y,120
IL,60050,"212,000.00","211,830.47",20070601,20070418,20070601,20370501,360,359,1,7.125,0.25,0,C,N,F,F,1,92.58,92.5,92.58,Y,17,30,648,R,P,F,SF,0,0,0,47.01,N,0
IL,60628,"180,000.00","179,904.21",20070601,20070426,20070601,20370501,360,359,1,9.125,0.25,0,C,N,F,F,1,80,79.96,100,N,,0,673,P,P,NR,2-4F,0,0,0,0,N,0
IL,60062,"1,100,000.00","1,100,000.00",20070601,20070508,20070701,20370601,360,360,0,7.875,0.25,0,C,N,F,F,1,69.84,69.84,69.84,N,,0,756,R,P,S,SF,0,0,0,38.51,Y,120
IL,60564,"456,000.00","456,000.00",20070601,20070518,20070701,20370601,360,360,0,6.875,0.25,0,C,N,F,F,1,80,80,94.66,N,,0,737,P,P,S,SF,0,0,0,42.59,Y,60
IL,60514,"765,000.00","764,582.13",20070601,20070507,20070601,20370501,360,359,1,9,0.25,0,C,N,F,F,1,75.74,75.7,95.54,N,,0,737,R,P,S,SF,0,0,0,43.78,N,0
IL,60062,"545,000.00","544,553.27",20070601,20070425,20070601,20370501,360,359,1,7,0.25,0,C,N,F,F,1,58.41,58.37,80,N,,0,662,C,P,N,SF,0,0,0,0,N,0
IL,60068,"650,000.00","650,000.00",20070601,20070503,20070701,20370601,360,360,0,7.75,0.25,0,C,N,F,F,1,69.89,69.89,69.89,N,,0,686,C,P,S,SF,0,0,0,44.91,Y,120
IL,60044,"755,000.00","755,000.00",20070601,20070524,20070701,20370601,360,360,0,7.875,0.25,0,C,N,F,F,1,71.9,71.9,71.9,N,,0,755,R,P,S,SF,0,0,0,41.28,Y,120
IL,60060,"139,200.00","139,200.00",20070601,20070517,20070701,20370601,360,360,0,9,0.25,0,C,N,F,F,1,80,80,80,N,,0,636,P,I,S,SF,0,0,0,40,N,0
IL,61008,"248,620.00","247,017.70",20070601,20070226,20070401,20370301,360,357,3,7.75,0.25,0,C,N,F,F,1,80,79.48,100,N,,0,682,P,P,N,SF,0,0,0,0,N,0
IL,60131,"210,400.00","210,400.00",20070601,20070524,20070701,20370601,360,360,0,7.5,0.25,0,C,N,F,F,1,80,80,95,N,,0,708,R,P,S,SF,0,0,0,44.49,Y,60
IL,60411,"117,000.00","116,478.16",20070601,20061213,20070201,20370101,360,355,5,6.625,0.25,0,C,N,F,F,1,65,64.71,100,N,,0,802,P,P,F,2-4F,0,0,0,37.98,N,0
IL,60645,"85,000.00","84,620.89",20070601,20061214,20070201,20370101,360,355,5,6.625,0.25,0,C,N,F,F,1,62.96,62.68,62.96,N,,0,684,C,I,SS,C,0,0,0,47.44,N,0
IL,60120,"188,000.00","187,293.63",20070601,20061218,20070201,20370101,360,355,5,7.5,0.25,0,C,N,F,F,1,80,79.7,100,N,,0,678,P,P,S,SF,0,0,0,37.58,N,0
IN,46032,"152,000.00","151,445.89",20070601,20070130,20070301,20370201,360,356,4,6.5,0.25,0,C,N,F,F,1,80,79.71,100,N,,0,728,P,P,F,PUD,0,0,0,39.98,N,0
IN,46120,"112,800.00","112,534.43",20070601,20070226,20070401,20370301,360,357,3,7.25,0.25,0,C,N,F,F,1,80,79.81,100,N,,0,813,P,P,NR,SF,0,0,0,0,N,0
IN,46360,"78,000.00","77,900.18",20070601,20070307,20070501,20370401,360,358,2,8.25,0.25,0,C,N,F,F,1,88.64,88.52,88.64,Y,1,30,647,C,P,F,SF,0,0,0,21.38,N,0
IN,46383,"84,000.00","83,999.99",20070601,20070220,20070401,20370301,360,357,3,8.25,0.25,0,C,N,F,F,1,80,80,100,N,,0,762,P,P,N,SF,0,0,0,0,Y,120
IN,47274,"166,600.00","165,907.80",20070601,20061215,20070201,20370101,360,355,5,7,0.25,0,C,N,F,F,1,85,84.65,85,Y,17,25,669,C,P,S,SF,0,0,0,37,N,0
IN,46360,"50,000.00","49,963.81",20070601,20070330,20070501,20370401,360,358,2,7.625,0.25,0,C,N,F,F,1,79.37,79.31,79.37,N,,0,691,R,I,S,SF,0,0,0,20.01,N,0
IN,46410,"81,700.00","77,414.53",20070601,20020308,20020501,20320401,360,298,62,7.875,0.5,0,C,N,F,F,1,95,90.02,95,Y,12,30,660,P,P,S,SF,0,0,0,37,N,0
IN,47331,"43,200.00","42,246.99",20070601,20050510,20050701,20350601,360,336,24,6.75,0.5,0,C,N,F,F,1,80,78.24,80,N,,0,692,R,I,S,SF,0,0,0,37,N,0
IN,46231,"112,000.00","105,944.21",20070601,20030114,20030301,20330201,360,308,52,6.7,0.25,0,C,N,F,F,1,80,75.67,80,N,,0,673,C,P,F,SF,0,0,0,47,N,0
IN,47130,"58,400.00","55,905.76",20070601,20030604,20030801,20330701,360,313,47,7.7,0.25,0,C,N,F,F,1,80,76.58,80,N,,0,626,R,P,F,SF,0,0,0,31,N,0
IN,46311,"153,600.00","148,563.60",20070601,20040429,20040604,20340504,360,323,37,6.99,0.25,0,C,N,F,F,1,80,77.38,80,N,,0,697,R,P,F,2-4F,0,0,0,19,N,0
IN,46530,"101,000.00","96,260.85",20070601,20030506,20030701,20330601,360,312,48,7.05,0.25,0,C,N,F,F,1,77.69,74.05,77.69,N,,0,651,C,P,F,SF,0,0,0,40,N,0
IN,46016,"35,000.00","33,217.45",20070601,20030723,20030901,20330801,360,314,46,6.3,0.25,0,C,N,F,F,1,70,66.43,70,N,,0,656,C,P,F,SF,0,0,0,32,N,0
IN,46322,"109,200.00","106,140.36",20070601,20040816,20041001,20340901,360,327,33,7.75,0.25,0,C,N,F,F,1,80,77.76,80,N,,0,660,R,P,F,SF,0,0,0,40,N,0
IN,46001,"32,000.00","31,491.98",20070601,20050713,20050901,20350801,360,338,22,8.25,0.25,0,C,N,F,F,1,55.17,54.3,55.17,N,,0,649,R,P,F,SF,0,0,0,30,N,0
IN,46280,"121,320.00","119,100.69",20070601,20050825,20051001,20350901,360,339,21,7,0.25,0,C,N,F,F,1,80,78.54,80,N,,0,648,P,P,F,SF,0,0,0,32,N,0
IN,47106,"199,116.00","199,052.74",20070601,20070202,20070401,20370301,360,357,3,7.625,0.25,0,C,N,F,F,1,82.23,82.2,82.23,Y,11,12,768,P,I,S,SF,0,0,0,49.653,Y,120
IN,47150,"132,050.00","131,801.45",20070601,20070220,20070401,20370301,360,357,3,8.375,0.25,0.82,C,N,F,F,1,95,94.82,95,Y,6,30,696,P,P,N,SF,0,0,0,0,N,0
IN,46814,"372,000.00","371,166.57",20070601,20070213,20070401,20370301,360,357,3,7.5,0.25,0,C,N,F,F,1,74.34,74.17,74.34,N,,0,657,C,P,S,SF,0,0,0,0,N,0
IN,46121,"192,000.00","191,501.28",20070601,20070219,20070401,20370301,360,357,3,6.75,0.25,0,C,N,F,F,1,80,79.79,100,N,,0,720,R,P,F,SF,0,0,0,50.957,N,0
IN,46143,"108,000.00","108,000.00",20070601,20070226,20070401,20370301,360,357,3,8.25,0.25,0.82,C,N,F,F,1,90,90,90,Y,6,25,755,R,I,S,PUD,0,0,0,49.737,Y,120
IN,47167,"104,500.00","104,168.47",20070601,20070226,20070401,20370301,360,357,3,6.25,0.25,0,C,N,F,F,1,95,94.7,95,Y,11,30,735,R,P,F,SF,0,0,0,43.011,N,0
IN,46074,"105,600.00","105,338.81",20070601,20070305,20070401,20370301,360,357,3,7,0.25,0,C,N,F,F,1,80,79.8,100,N,,0,686,P,P,S,SF,0,0,0,29.237,N,0
IN,47421,"275,200.00","274,769.34",20070601,20070312,20070501,20370401,360,358,2,7.25,0.25,0,C,N,F,F,1,80,79.87,80,N,,0,768,P,P,N,SF,0,0,0,0,N,0
IN,47246,"176,008.00","175,677.21",20070601,20070315,20070501,20370401,360,358,2,6.375,0.25,0,C,N,F,F,1,76.53,76.38,100,N,,0,710,C,P,L,SF,0,0,0,44.01,N,0
IN,46123,"118,000.00","117,938.82",20070601,20070430,20070601,20370501,360,359,1,9.25,0.25,0,C,N,F,F,1,80,79.96,90,N,,0,628,P,P,N,SF,0,0,0,0,N,0
IN,46226,"72,750.00","72,701.19",20070601,20070420,20070601,20370501,360,359,1,8,0.25,0,C,N,F,F,1,75,74.95,75,N,,0,634,C,I,SS,2-4F,0,0,0,35,N,0
IN,46226,"72,750.00","72,701.18",20070601,20070420,20070601,20370501,360,359,1,8,0.25,0,C,N,F,F,1,75,74.95,75,N,,0,634,C,I,SS,2-4F,0,0,0,35,N,0
IN,46226,"72,750.00","72,701.19",20070601,20070420,20070601,20370501,360,359,1,8,0.25,0,C,N,F,F,1,75,74.95,75,N,,0,634,C,I,SS,2-4F,0,0,0,35,N,0
IN,46373,"750,000.00","750,000.00",20070601,20070510,20070601,20370501,360,359,1,8.325,0.25,0.62,C,N,F,F,1,100,100,100,Y,24,40,716,P,P,NR,SF,0,0,0,0,Y,120
IN,46368,"96,000.00","96,000.00",20070601,20070430,20070601,20370501,360,359,1,8.25,0.25,0,C,N,F,F,1,79.67,79.67,79.67,N,,0,631,C,I,S,SF,0,0,0,24,Y,120
IN,46725,"54,340.00","54,041.22",20070601,20061116,20070101,20361201,360,354,6,6.5,0.25,0,C,N,F,F,1,61.75,61.41,95,N,,0,724,C,P,N,SF,0,0,0,0,N,0
IN,46034,"82,650.00","82,339.45",20070601,20061215,20070201,20370101,360,355,5,7.5,0.25,0,C,N,F,F,1,95,94.64,95,Y,17,30,710,P,P,S,SF,0,0,0,0,N,0
KS,66204,"122,000.00","122,000.00",20070601,20070301,20070501,20370401,360,358,2,7.175,0.25,0.47,C,N,F,F,1,100,100,100,Y,24,40,719,P,P,F,SF,0,0,0,42.95,Y,60
KS,67217,"85,668.00","84,892.26",20070601,20060602,20060801,20360701,360,349,11,7.208,0.5,0,C,N,F,F,1,80,79.27,80,N,,0,687,P,P,S,SF,0,0,0,31,N,0
KS,67661,"70,400.00","69,052.35",20070601,20050829,20051001,20350901,360,339,21,6.84,0.25,0,C,N,F,F,1,80,78.47,80,N,,0,639,R,P,F,SF,0,0,0,18,N,0
KS,66053,"93,600.00","93,413.17",20070601,20070330,20070501,20370401,360,358,2,6,0.25,0,C,N,F,F,1,80,79.84,80,N,,0,794,P,S,F,PUD,0,0,0,10.77,N,0
KS,66422,"154,000.00","153,646.29",20070601,20070222,20070401,20370301,360,357,3,7.375,0.25,0,C,N,F,F,1,87.5,87.3,87.5,Y,11,25,646,R,P,S,SF,0,0,0,40.238,N,0
KY,40206,"50,000.00","49,799.70",20070601,20061129,20070101,20361201,360,354,6,8.625,0.25,0,C,N,F,F,1,25.64,25.54,25.64,N,,0,633,C,P,N,C,0,0,0,0,N,0
KY,40324,"102,000.00","101,424.99",20070601,20061215,20070201,20370101,360,355,5,7,0.25,0.54,C,N,F,F,1,100,99.44,100,Y,11,40,706,P,P,F,SF,0,0,0,42.1,N,0
KY,40207,"170,000.00","169,409.57",20070601,20070124,20070301,20370201,360,356,4,6.75,0.25,0,C,N,F,F,1,64.15,63.93,64.15,N,,0,673,C,P,N,SF,0,0,0,0,N,0
KY,40065,"90,400.00","90,090.86",20070601,20070125,20070301,20370201,360,356,4,7.375,0.25,0,C,N,F,F,1,80,79.73,80,N,,0,675,P,P,N,SF,0,0,0,0,N,0
KY,42101,"118,000.00","117,828.64",20070601,20070312,20070501,20370401,360,358,2,7.625,0.25,0,C,N,F,F,1,80,79.88,100,N,,0,703,P,P,N,SF,0,0,0,0,N,0
KY,42701,"108,000.00","107,839.18",20070601,20070303,20070501,20370401,360,358,2,7.5,0.25,0,C,N,F,F,1,90,89.87,90,Y,13,30,694,C,P,N,SF,0,0,0,0,N,0
KY,42420,"56,000.00","56,000.00",20070601,20070220,20070401,20370301,360,357,3,7.5,0.25,0,C,N,F,F,1,80,80,80,N,,0,742,C,I,S,SF,0,0,0,0,Y,120
KY,40165,"171,000.00","170,607.18",20070601,20070220,20070401,20370301,360,357,3,7.375,0.25,0.82,C,N,F,F,1,90,89.79,90,Y,6,25,733,C,P,S,SF,0,0,0,0,N,0
KY,40222,"177,175.00","176,736.76",20070601,20070223,20070401,20370301,360,357,3,7,0.25,0,C,N,F,F,1,95,94.77,95,Y,6,30,734,P,P,SS,SF,0,0,0,44.246,N,0
KY,42001,"76,500.00","76,374.21",20070601,20070313,20070501,20370401,360,358,2,7,0.25,0,C,N,F,F,1,90,89.85,90,Y,12,25,717,P,I,S,SF,0,0,0,32.257,N,0
LA,70117,"71,400.00","71,279.68",20070601,20070322,20070501,20370401,360,358,2,6.875,0.25,0,C,N,F,F,1,70,69.88,70,N,,0,707,R,I,S,2-4F,0,0,0,23.82,N,0
LA,70053,"92,000.00","91,866.40",20070601,20070329,20070501,20370401,360,358,2,7.625,0.25,0,C,N,F,F,1,64.34,64.24,64.34,N,,0,790,R,I,N,SF,0,0,0,0,N,0
LA,70072,"259,920.00","256,787.85",20070601,20060428,20060601,20360501,360,347,13,6.54,0.5,0,C,N,F,F,1,79.73,78.77,79.73,N,,0,671,P,P,S,SF,0,0,0,39,N,0
LA,70454,"175,000.00","173,212.74",20070601,20060525,20060701,20360601,360,348,12,7.25,0.5,0,C,N,F,F,1,84.13,83.28,84.13,Y,1,12,680,P,P,S,SF,0,0,0,36,N,0
LA,70422,"88,000.00","87,311.51",20070601,20060728,20060901,20360801,360,350,10,7.375,0.5,0,C,N,F,F,1,80,79.37,80,N,,0,703,P,I,S,SF,0,0,0,34,N,0
LA,71105,"146,750.00","146,514.58",20070601,20070307,20070501,20370401,360,358,2,7.125,0.25,0,C,N,F,F,1,94.98,94.83,94.98,Y,13,30,677,P,P,S,SF,0,0,0,43.553,N,0
LA,71105,"142,000.00","141,748.73",20070601,20070316,20070501,20370401,360,358,2,6.625,0.25,0,C,N,F,F,1,80,79.86,100,N,,0,795,P,P,S,SF,0,0,0,23.103,N,0
LA,70739,"84,000.00","83,684.38",20070601,20061212,20070201,20370101,360,355,5,7.5,0.25,0,C,N,F,F,1,80,79.7,95,N,,0,691,P,I,F,SF,0,0,0,42.39,N,0
MA,1757,"332,500.00","331,482.52",20070601,20070105,20070301,20370201,360,356,4,7.4,0.25,0.65,C,N,F,F,1,93.14,92.85,93.14,Y,11,35,724,C,P,S,SF,0,0,0,47.58,N,0
MA,1841,"374,400.00","374,400.00",20070601,20070119,20070301,20370201,360,356,4,7.95,0.25,0.46,C,N,F,F,1,90,90,90,Y,11,30,745,R,P,NR,2-4F,0,0,0,0,Y,120
MA,2149,"99,000.00","98,627.98",20070601,20061215,20070201,20370101,360,355,5,7.5,0.25,0,C,N,F,F,1,75,74.72,75,N,,0,646,C,P,N,C,0,0,0,0,N,0
MA,1107,"156,000.00","155,409.92",20070601,20070110,20070301,20370201,360,356,4,6.875,0.25,0,C,N,F,F,1,80,79.7,80,N,,0,674,C,P,S,SF,0,0,0,38,N,0
MA,1821,"320,000.00","319,921.93",20070601,20070214,20070401,20370301,360,357,3,8.25,0.25,0,C,N,F,F,1,80,79.98,95,N,,0,701,C,P,N,SF,0,0,0,0,Y,120
MA,2125,"328,250.00","328,250.00",20070601,20070112,20070301,20370201,360,356,4,6.875,0.25,0,C,N,F,F,1,65,65,65,N,,0,693,C,P,S,2-4F,0,0,0,48,Y,60
MA,1453,"120,000.00","119,717.32",20070601,20070221,20070401,20370301,360,357,3,7.25,0.25,0,C,N,F,F,1,68.18,68.02,68.18,N,,0,701,C,P,S,C,0,0,0,35,N,0
MA,2724,"280,000.00","278,921.54",20070601,20061214,20070201,20370101,360,355,5,7.375,0.25,0,C,N,F,F,1,80,79.69,99.71,N,,0,789,C,P,F,2-4F,0,0,0,43.93,N,0
MA,1960,"319,000.00","318,994.35",20070601,20070109,20070301,20370201,360,356,4,6.375,0.25,0,C,N,F,F,1,73.5,73.5,73.5,N,,0,674,R,P,NR,SF,0,0,0,0,Y,120
MA,1880,"336,000.00","335,447.55",20070601,20070305,20070501,20370401,360,358,2,7,0.25,0,C,N,F,F,1,80,79.87,100,N,,0,706,C,P,F,SF,0,0,0,43,N,0
MA,2532,"240,000.00","239,341.72",20070601,20070223,20070401,20370301,360,357,3,6.625,0.25,0,C,N,F,F,1,80,79.78,100,N,,0,743,C,P,F,SF,0,0,0,29.45,N,0
MA,2324,"150,000.00","149,672.24",20070601,20070209,20070401,20370301,360,357,3,7.625,0.25,0,C,N,F,F,1,49.5,49.4,49.5,N,,0,820,C,P,N,SF,0,0,0,0,N,0
MA,1431,"230,000.00","230,000.00",20070601,20070305,20070501,20370401,360,358,2,7.125,0.25,0,C,N,F,F,1,72.78,72.78,72.78,N,,0,664,C,P,N,SF,0,0,0,0,Y,60
MA,1876,"307,000.00","306,443.43",20070601,20070313,20070501,20370401,360,358,2,6.5,0.25,0,C,N,F,F,1,79.95,79.8,96.35,N,,0,748,C,P,S,SF,0,0,0,28.59,N,0
MA,1104,"124,600.00","124,484.59",20070601,20070403,20070601,20370501,360,359,1,6.375,0.25,0,C,N,F,F,1,70,69.94,70,N,,0,670,C,P,S,2-4F,0,0,0,40.08,N,0
MA,1821,"515,000.00","514,389.70",20070601,20070319,20070501,20370401,360,358,2,8.625,0.25,0.69,C,N,F,F,1,100,99.88,100,Y,24,40,681,P,P,NR,SF,0,0,0,0,N,0
MA,2370,"208,000.00","206,954.24",20070601,20061228,20070201,20370101,360,355,5,6,0.25,0,C,N,F,F,1,80,79.6,89.62,N,,0,805,R,P,S,C,0,0,0,45.91,N,0
MA,2019,"167,920.00","161,998.12",20070601,20040630,20040801,20340701,360,325,35,6.8,0.25,0,C,N,F,F,1,80,77.18,80,N,,0,679,P,P,F,SF,0,0,0,46,N,0
MA,1081,"147,000.00","141,893.88",20070601,20040604,20040709,20340609,360,324,36,6.5,0.25,0,C,N,F,F,1,69.01,66.62,69.01,N,,0,661,R,P,F,SF,0,0,0,39,N,0
MA,1850,"236,000.00","231,271.89",20070601,20051014,20051114,20351014,360,340,20,6.39,0.25,0,C,N,F,F,1,80,78.4,80,N,,0,695,P,P,F,SF,0,0,0,42,N,0
MA,1844,"265,600.00","260,663.53",20070601,20050930,20051105,20351005,360,340,20,6.34,0.25,0,C,N,F,F,1,80,78.51,80,N,,0,703,R,P,F,SF,0,0,0,35,N,0
MA,1879,"116,250.00","109,433.41",20070601,20020903,20021009,20320909,360,303,57,6.5,0.25,0,C,N,F,F,1,75,70.6,75,N,,0,765,R,P,F,C,0,0,0,50,N,0
MA,1830,"231,650.00","231,048.28",20070601,20070223,20070401,20370301,360,357,3,6.75,0.25,0,C,N,F,F,1,65.25,65.08,81.84,N,,0,723,C,P,S,2-4F,0,0,0,0,N,0
MA,1876,"177,114.00","176,774.79",20070601,20070301,20070501,20370401,360,358,2,6.625,0.25,0,C,N,F,F,1,61.93,61.81,61.93,N,,0,809,C,P,S,C,0,0,0,47.594,N,0
MA,2191,"247,500.00","247,228.59",20070601,20070306,20070501,20370401,360,358,2,9,0.25,0.82,C,N,F,F,1,90,89.9,90,Y,6,25,677,P,P,N,C,0,0,0,0,N,0
MA,2571,"157,500.00","157,253.52",20070601,20070315,20070501,20370401,360,358,2,7.25,0.25,0,C,N,F,F,1,90,89.86,90,Y,12,25,756,P,I,S,SF,0,0,0,34.004,N,0
MA,1095,"250,200.00","249,871.55",20070601,20070309,20070501,20370401,360,358,2,8.125,0.25,0,C,N,F,F,1,90,89.88,90,Y,6,25,719,C,P,SS,SF,0,0,0,29.515,N,0
MA,2769,"479,920.00","479,606.06",20070601,20070420,20070601,20370501,360,359,1,8.125,0.25,0,C,N,F,F,1,80,79.95,80,N,,0,766,P,P,N,SF,0,0,0,0,N,0
MA,2379,"478,000.00","478,000.00",20070601,20070420,20070601,20370501,360,359,1,7.975,0.25,0.49,C,N,F,F,1,100,100,100,Y,24,40,769,P,P,NR,SF,0,0,0,0,Y,120
MA,2118,"550,000.00","549,725.15",20070601,20070419,20070601,20370501,360,359,1,9.425,0.25,0.69,C,N,F,F,1,100,99.95,100,Y,24,40,687,P,P,NR,C,0,0,0,0,N,0
MA,2339,"460,000.00","460,000.00",20070601,20070418,20070601,20370501,360,359,1,8.725,0.25,0.49,C,N,F,F,1,100,100,100,Y,24,40,751,P,P,NR,SF,0,0,0,0,Y,120
MA,2038,"576,000.00","574,575.01",20070601,20070301,20070401,20370301,360,357,3,6.999,0.25,0,C,N,F,F,1,80,79.8,90,N,,0,752,P,P,NR,SF,0,0,0,0,N,0
MA,2537,"500,000.00","500,000.00",20070601,20070511,20070701,20370601,360,360,0,8.075,0.25,0.54,C,N,F,F,1,100,100,100,Y,24,40,759,P,S,S,C,0,0,0,41.89,N,0
MA,1540,"188,000.00","188,000.00",20070601,20070525,20070701,20370601,360,360,0,6.25,0.25,0,C,N,F,F,1,80,80,80,N,,0,671,C,P,F,SF,0,0,0,35.25,N,0
MD,21015,"210,400.00","210,400.00",20070601,20061108,20070101,20361201,360,354,6,7,0.25,0,C,N,F,F,1,80,80,100,N,,0,684,C,P,F,PUD,0,0,0,52.8,Y,120
